postNum,pageNum,pageID,medication,text
23,1,forumstopic103643-what-is-your-experience-with-paxil-what-is-your-dosage-have-you-gained-weight-how-do-you-feel-on-it?page=1,paxil_seroxat,"Hi there,  I know this is an old threat, but I thought I should share my story here without starting a new thread.  I started taking Paxil about two months ago for stress induced depression and anxiety. I started with 10mg and it helped for about two-three weeks and then I started feeling anxious again. Actually, I was started feeling anxiety about my anxiety coming back - funny, eh? So I increased my dose to 20mg (that was the dose originally prescribed by my GP). I did not experience any anxiety or depression ever since.  Before taking my first dose I read a lot about Paxil and its side effects and I was frightened by weight gain the most. I never felt very good about myself in general and despite being normal weight, any small weight gain (I am talking 2-3 pounds) would walways get me down. Despite my fear of gaining significant amount of weight I started taking Paxil. Over the last two months I expresienced a lot of changes, both positive and negative.  Positive:  1. No anxiety and depression (doh!). I also stopped complaining about random things (e.g. too much noise, too many cars, too hot or too cold).  1. Complete change in diet. I stopped binge-eating and craving for chocolates and fried food (e.g. kebabs and fries). I eat carrots every day not because I have to, but because I want to. In general I started eating much healtier.  2. Staying hydrated. Paxil causes dry mouth which makes me think I am thirsty all the time. First I was drinking a lot of water, but now I started drinking different teas and infusions. It's a whole new world of calorie-free flavours out there!  3. More energy. I can work longer without getting exhausted and I feel like doing sports every day (and I do).  4. Weight loss. Due to healtier diet (more fruits and vegetables, less carbs and processed foods) and increased activity I suppose.   Negative:  1. Affected sleep. I fall asleep ok, but I cannot maintain my sleep and keep waking up during the night. Right now I am trying different natural remedies like herbal infusions and calming activities. I really want to avoid taking sleeping aids.  2. Constipation. Annoying at first, but can be managed by the right diet (lots of fiber for example).  3. Decreased libido. It seems to be coming back though.  4. Fluid retention, i.e. too much water being stored in the body. I try to manage it by drinking teas and infusions that have diuretic properties, e.g. green tea.   That's about it. Feel free to ask me anything - I'd love to help.  Cheers."

24,1,forumstopic103643-what-is-your-experience-with-paxil-what-is-your-dosage-have-you-gained-weight-how-do-you-feel-on-it?page=1,paxil_seroxat,"I've been on for a few years and trying to come off.  It does help calm me but I'm starting to think that isn't always a great thing.  I feel like Paxil just numbs me.  Basically my emotional range is wider without it.  But that can be a good thing sometimes and a bad thing other times.  My biggest concern which has driven me off it is my libido and lack of pleasure during sex.  I'm in a relationship and after only a couple months, my drive was lowering significantly.  Reducing Paxil made a huge difference in my sex drive and sensitivity.  Being off it also generally gives me more energy.  Things it helps with are social anxiety, general anxiety, & sleep.  I was only on 20 mg max.  At this moment only 10mg every other day."

25,1,forumstopic103643-what-is-your-experience-with-paxil-what-is-your-dosage-have-you-gained-weight-how-do-you-feel-on-it?page=1,paxil_seroxat,"I have recently started Paxil (40mg), and I'm really nervous. I heard it makes you tired and I'm tired enough as it is. If it helps with my anxiety though, I'm all for it. ~ KS"

1,1,forumstopic103643-what-is-your-experience-with-paxil-what-is-your-dosage-have-you-gained-weight-how-do-you-feel-on-it,paxil_seroxat,"I take 45 mg. of Paroxetine (Paxil).  It has kept my depression level.  I have taken it for 20 plus years.  I stopped once for two weeks and got severely depressed, worse than I ever was.  After trying many meds to get rid of the depression, Wellbutrin with Xanex finally worked then I was able to go back to the Paxil but at the higher dose of 45mg.  Doing well gained weight and cant lose more than a couple of lbs.  If you take Paxil or one of the above that is like it, how are you doing?  I would love to hear your experience with it.  Seems like not too many people take it anymore.  Thanks!! Gentle Sun"

2,1,forumstopic103643-what-is-your-experience-with-paxil-what-is-your-dosage-have-you-gained-weight-how-do-you-feel-on-it,paxil_seroxat,"I took Paxil for a couple of years and it really helped w/ my anxiety/depression. Unfortunately, it made me really really mellow. I didn't like that feeling so my doc switched me to Effexor. I didn't have any problem w/ weight gain, but I am a workout aholic lol. My dosage was about the same as yours if I remember correctly. Sorry, wish I could be more help. Although I started feeling depressed today, the Effexor usually has me in high spirits and energetic. Good Luck!"

3,1,forumstopic103643-what-is-your-experience-with-paxil-what-is-your-dosage-have-you-gained-weight-how-do-you-feel-on-it,paxil_seroxat,"Thanks Tbone for the reply!!  Yeah, I have taken it so long now it may turn me into a tailspin to be off it.  I dont know.  In one way, I think Im not depressed so dont mess with it.  Then again, if I could lose this weight it would help my health and I would like to see how it feels to be me again.  Although I have been a Paxil me for so long, I dont know.  I was able to reduce it by 5 mg.  It took me about a year.  I tried to get to 40 but started getting depressed again and I didnt want it to get worse so went back to the 45.  I guess I will figure this out somehow.  Maybe I will try getting the liquid and try going down 1 mg. at a time slowly. So glad to hear Effexor is helping you.  And, thanks so much for your reply!!!"

4,1,forumstopic103643-what-is-your-experience-with-paxil-what-is-your-dosage-have-you-gained-weight-how-do-you-feel-on-it,paxil_seroxat,"Hi Gentle Sun I was on Paxil from 1999 to 2001…  I can't remember the exact dosage… but the result were not good… I gained 50 pounds (and I walked/biked everywhere I went because I didn't have a car… and I have had severe bulimia in the past) , so I have always watched what I ate)  so the weight gain put me back into a purge cycle..  I became so lethargic -  I felt so dumb, bloated  and slow…and I was so so depressed about my weight gain… but I couldn't figure out why I was gaining weight,, it didn't dawn on me that it was the paxil  until when I finally pick up my last bottle of this evil stuff.. I just happened to read the information)  MAY CAUSE WEIGHT GAIN… well it does…. there was no  ""may"" about it… it stopped my metabolism…  I weaned myself off for like a week…. and then I just stopped… My god! I had lightening storms that went off in my head!!  I had vertigo…. I felt dizzy… my eyes blurred, I had a constant headache, I was nauseated all the time-  this went on for more than a month… but all the while I kept walking, biking,  eating my salads,,  got my bulimia under control and the weight just melted off within 3 months… maybe it was water bloat,, I don't know… but I won't go any where near an anti depressant which side effects say ""May gain weight""  you know, I think  the language in the side effect information now just says ""changes in weight""  not saying if it will or will not cause weight gain… I know everyone reacts differently on medications… but that is what happened to me during my paxil daze .  I take Wellbutrin during the day and Trazodone at night. Wellbutrin is the only one I know that says ""Decrease in  Weight""   and trazodone is an old anti-depressant that hardly has any side effects except it puts you to sleep and you might have a dry mouth and weird dreams.. but that's ok  the dreams are sometimes inspiring "

5,1,forumstopic103643-what-is-your-experience-with-paxil-what-is-your-dosage-have-you-gained-weight-how-do-you-feel-on-it,paxil_seroxat,"Wow, SoulSurvivor, you really had quite an experience with it.  Im assuming all the side effects vertigo, nausea, headache, lightning storms etc. finally all went away?  You were brave to stick it out a whole month with all that!!  Did you get depressed also during that time?  That is so great that the weight melted off and you are doing really well now. So far, I have tapered using liquid form to 41 or 42 mg. from 45.  Its been 13 days and Im doing really well, so far.  So, we shall see how it goes.  I would love to lose weight like you did.  I gained about 40 lbs since I started taking it.  If I can lose some of that I will be happy. Glad you are doing so well!!  Thanks for your reply!"
