medication,pageID,pageNum,postNum,text
viibryd_vilazodone,forumstopic95903-positive-results-with-viibryd,1,2,"I started taking Viibryd this past Friday (starting at 10 mg).  Like the original poster, I have pooped out on Prozac, so my doctor gave me a 30-day sample of Viibryd. It's amazing how the same drug can have different effects on people.  After my first dosage, the only reaction I had was a tiny bit of grogginess.  I was not able to focus on my reading, but it was a pleasant feel.  I usually take .5 mg of Klonopin to help me sleep, but the first two days on Viibryd have eliminated the need to use Klonopin as a sleep aid.  We'll see how that holds up.  I've had no diarrhea or any other sort of stomach upset, and no other side effects that have popped up the first couple of days. Again, it will be interesting to see if this holds up. I don't know how quickly Viibryd is supposed to take effect for depression and anxiety symptoms, but I've noticed I've been more relaxed the past two days, and not thinking as much about the things that trouble me. Perhaps there is a placebo effect at work, I don't know.  All I can tell is that I feel a bit better, and haven't noticed any unusual side effects.  I think that is the most important immediate thing, because that gives me confidence that I'll be able to handle stronger dosages. Also, if the effects I'm feeling are not placebo related, then maybe I won't have to dose up to the maximum 40 mg that come in the sample pack."

viibryd_vilazodone,forumstopic95903-positive-results-with-viibryd,1,3,"I appreciate you taking the time to come and report your results here. You're right, usually all we get are the negative. About 2 years ago I set out to come off of the numerous meds I was on. It got to be ridiculous and all the side effects were causing me to have to take even more meds. I've been completely med free for almost 3 months and I'm feeling like I can't do it. I looked into Viibryd because of the reports of less side effects. I have a titration pack sitting in front of me and have been pondering starting it for a couple weeks. Anyways, I hope you're doing well."

viibryd_vilazodone,forumstopic95903-positive-results-with-viibryd,1,4,"I'm pretty sure I've talked about this a few times but: This February will mark two years on Viibryd. It is still working well enough. I am pretty sure nothing will take my depression away, but I am not the big emotional mess I was before it. I take it with Maprotiline (the brand name is Ludiomil) and a month and a half ago, Adderall was added to my cocktail. This is a good combination for me. The Viibryd//Maprotiline keeps me from crying all day and being extremely cranky and upset constantly. The Adderall is giving me the boost of energy I need to get going everyday. I am hoping the Adderall keeps up the momentum so I can work at getting my physical self back into shape. I think my memory is a bit effected by the Viibryd, but as of now I don't think I have any serious issues in terms of side effects."

viibryd_vilazodone,forumstopic95903-positive-results-with-viibryd,1,5,I feel less emotionally numb. I cried a little at a sad movie and started listening to music again. 1 month taper- up from Zoloft. FWIW I have a huge SSRI SNRI collection to stave off withdrawal if I ever need it.

viibryd_vilazodone,forumstopic95903-positive-results-with-viibryd,1,6,"I am on week three taking Viibryd and I have pain in my jaw.  I feel like it's related, but unsure.  I go to the doctor tomorrow.  I read that one of the side effects can be stiff joints.  Other than that I feel great, like really really great.  I started on Viibryd due to low libido.  That increased when I was taking 10 mg (around day 5-7) but it has since been depleted again.  I am contemplating asking my doctor about Wellbutrin. I was on Lexapro prior and lacked libido then too.  I'm 28, it's super important to me and it's affecting my relationship negatively.  I want a desire."

viibryd_vilazodone,forumstopic95903-positive-results-with-viibryd,1,7,"I was on Viibryd for about a year and a half.  I worked pretty well for me....it was good with helping my anxiety (I have MDD).  Also, there was no weight gain and I was able to exercise and eat properly - even lost a little weight.  Overall, it worked well for the first year.  I don't remember any side effects that first year...with one exception.  I had a few too many drinks one night and it made me VERY depressed and then angry and...well I did some things I regret.  So please do not drink on this med. After that year, I started a very high-pressure job and found that Viibryd caused me to day-dream and that just wasn't gonna work.  My p-doc put me on Adderall.  After about 6 months I really regretted being on Adderall so I decided to taper-off all meds.  That worked for about 6 months, lol.  Stupid me.... I'm back trying out another SSRI.  I've been on a few and they were ineffective.  But Viibryd was pretty good.  Good luck!"

viibryd_vilazodone,forumstopic95903-positive-results-with-viibryd,1,8,"I can honestly say that after being on Viibryd for 6 weeks this is the medication for me.  It was suggested for me by my DNA GeneSight testing by Assurex Health and boy were they right.  I feel fantastic.  I've had trouble with insomnia, but I slept well last night and hope this is a new beginning.  I was even able to get off my Abilify without side effects.  I hope this post is encouraging."

viibryd_vilazodone,forumstopic95903-positive-results-with-viibryd,1,9,"Hey Hopebuttery, I realize this post is rather old, but are you still on the Viibryd? I myself have had the genesight done and this was top on the list. I've had depression for almost 3 years."

viibryd_vilazodone,forumstopic95903-positive-results-with-viibryd,1,10,My therapist and psychiatrist are looking into it as I have problems finding a drug that will work. Good luck
